Year,Month No,Month,BU,Doctor Name,Target Revenue,Target No. cases,Total Revenue,Credit Revenue,Cash Revenue,Total Leakage Revenue Losses,Doctor PMS %,No. Cases,No. Services,Charge per case,No. Booking,No. Planned booking Slots,No. follow-up visits,Service Leakage %,Cross Referral %,Patient Retention %,Patient Acquisition %,Actual COE Compliance %,Digital Actual CR%,Digital Target CR%,No. Missed Opportunity,No. Cancelled Clinics,Total Losses Revenue_Cancellation_Modification,No-Show %
2025,8,2025-08-01,HJH,Ola,213635.38,120,161049.37,87946.46,73102.9,14906.83,0.6869,89,167,1809.54,119,145,33,0.0926,0.2417,0.5315,0.4685,0.5742,0.2046,0.2316,17,1,17376.64,0.1392
2025,9,2025-09-01,ASH,Ahmed,249637.49,146,180142.96,115477.56,64665.4,2765.09,0.6786,106,134,1699.46,121,178,36,0.0153,0.1924,0.4525,0.5475,0.6134,0.1646,0.175,24,3,26030.85,0.0756
2025,9,2025-09-01,ASH,Omar,194940.8,103,120702.39,67887.25,52815.13,8878.12,0.6485,73,119,1653.46,88,120,14,0.0736,0.2348,0.67,0.33,0.8734,0.1819,0.2348,19,0,8750.58,0.0598
2025,9,2025-09-01,ASH,Youssef,311284.64,177,277871.64,94720.69,183150.95,8943.2,0.696,136,237,2043.17,167,201,53,0.0322,0.1729,0.4901,0.5099,0.5208,0.2234,0.2572,19,3,28335.59,0.1182
2025,9,2025-09-01,ASH,Aly,233197.21,127,199300.97,98090.23,101210.75,11632.18,0.7374,106,161,1880.2,128,152,19,0.0584,0.1942,0.6229,0.3771,0.4369,0.2423,0.2566,8,1,9813.76,0.0564
2025,9,2025-09-01,ASH,Khaled,307657.38,184,274029.35,100294.3,173735.05,23151.69,0.9041,157,214,1745.41,186,226,40,0.0845,0.2231,0.7136,0.2864,0.8454,0.2903,0.3033,22,4,32721.04,0.1123
2025,9,2025-09-01,ASH,Mohamed,266113.5,159,243845.42,88695.4,155150.03,8306.32,0.7147,131,184,1861.42,147,186,41,0.0341,0.1003,0.777,0.223,0.3846,0.2206,0.2587,25,4,22711.92,0.0808
2025,9,2025-09-01,ASH,Mahmoud,276737.59,149,220372.58,85085.97,135286.61,18502.79,0.7534,124,172,1777.2,142,178,30,0.084,0.1221,0.7428,0.2572,0.3805,0.276,0.3082,19,4,30721.33,0.0592
2025,9,2025-09-01,ASH,Maged,188319.92,102,168780.21,97818.84,70961.37,8371.44,0.7899,82,188,2058.3,90,128,30,0.0496,0.2593,0.5974,0.4026,0.5977,0.2286,0.1949,17,5,40822.35,0.0505
2025,9,2025-09-01,ASH,Amany,232079.44,135,175314.92,101959.53,73355.39,13815.8,0.7123,106,264,1653.91,128,165,27,0.0788,0.1897,0.7066,0.2934,0.4217,0.222,0.206,9,3,25312.68,0.0888
2025,9,2025-09-01,ASH,Alaa,148094.47,87,93906.31,36821.1,57085.21,4815.09,0.5607,57,119,1647.48,75,106,18,0.0513,0.0406,0.7533,0.2467,0.7901,0.1246,0.1622,18,1,15407.24,0.1145
2025,9,2025-09-01,ASH,Ola,224863.59,130,195539.27,66065.84,129473.44,9938.35,0.7077,102,248,1917.05,124,150,30,0.0508,0.1807,0.4576,0.5424,0.8404,0.3374,0.317,13,3,29733.79,0.1532
2025,9,2025-09-01,SMH,Ahmed,229730.29,151,185885.02,89780.9,96104.12,16004.61,0.7652,112,173,1659.69,144,193,20,0.0861,0.1077,0.6728,0.3272,0.7008,0.1715,0.1829,33,2,14144.65,0.1796
2025,9,2025-09-01,SMH,Omar,147154.53,95,98942.35,46418.07,52524.28,7860.63,0.7334,83,113,1192.08,100,110,32,0.0794,0.065,0.6417,0.3583,0.6481,0.185,0.2143,2,0,480.68,0.0834
2025,9,2025-09-01,SMH,Youssef,215356.61,150,171156.71,56342.09,114814.62,9382.23,0.6169,107,264,1599.6,147,174,42,0.0548,0.1929,0.5428,0.4572,0.729,0.2971,0.2794,7,4,32620.2,0.1695
2025,9,2025-09-01,SMH,Aly,133360.0,96,83127.96,39037.2,44090.77,4719.38,0.6133,64,119,1298.87,79,109,12,0.0568,0.2155,0.6712,0.3288,0.4854,0.2445,0.2628,14,4,31815.22,0.1184
2025,9,2025-09-01,SMH,Khaled,184398.09,127,116390.16,65308.61,51081.55,9973.18,0.6431,85,152,1369.3,112,146,35,0.0857,0.2455,0.7289,0.2711,0.5857,0.2137,0.1922,9,4,15457.39,0.1479
2025,9,2025-09-01,SMH,Mohamed,197715.78,134,113111.12,61627.86,51483.26,10302.91,0.5814,86,152,1315.25,112,161,29,0.0911,0.1655,0.5635,0.4365,0.5237,0.3235,0.2814,20,1,9321.14,0.1021
2025,9,2025-09-01,SMH,Mahmoud,150481.0,105,105274.62,40345.69,64928.93,2063.3,0.55,66,126,1595.07,81,119,17,0.0196,0.1013,0.4583,0.5417,0.4428,0.1782,0.2011,10,4,28617.08,0.1002
2025,9,2025-09-01,SMH,Maged,144713.52,98,87507.0,41447.21,46059.79,2946.4,0.5988,65,95,1346.26,81,119,19,0.0337,0.0501,0.4429,0.5571,0.3605,0.1668,0.1992,26,2,20859.53,0.1542
2025,9,2025-09-01,SMH,Amany,158468.66,107,102755.38,65146.01,37609.37,1791.21,0.7223,79,182,1300.7,101,126,30,0.0174,0.2192,0.4965,0.5035,0.704,0.1776,0.1619,14,6,43077.64,0.1035
2025,9,2025-09-01,SMH,Alaa,174997.17,117,151003.05,92694.69,58308.35,8626.83,0.8056,105,271,1438.12,127,143,41,0.0571,0.1514,0.5474,0.4526,0.7581,0.2723,0.2803,11,0,3393.75,0.0675
2025,9,2025-09-01,SMH,Ola,189473.63,135,173286.27,76727.81,96558.45,16220.86,0.7231,119,290,1456.19,145,160,41,0.0936,0.1002,0.473,0.527,0.8121,0.3299,0.2971,11,2,20725.9,0.1245
2025,9,2025-09-01,HJH,Ahmed,363320.86,198,257541.07,95638.72,161902.35,15473.51,0.6796,144,348,1788.48,176,248,41,0.0601,0.1086,0.5772,0.4228,0.5422,0.2571,0.2184,41,0,14287.7,0.1177
2025,9,2025-09-01,HJH,Omar,216292.41,112,190489.58,76381.97,114107.6,14846.12,0.8955,105,153,1814.19,130,142,28,0.0779,0.1634,0.7575,0.2425,0.4062,0.1955,0.2272,7,1,11300.13,0.1393
2025,9,2025-09-01,HJH,Youssef,351785.35,190,227670.05,113481.82,114188.23,12819.71,0.6187,139,286,1637.91,180,216,57,0.0563,0.0862,0.4209,0.5791,0.5635,0.2496,0.2949,26,5,19777.51,0.1439
2025,9,2025-09-01,HJH,Aly,325747.45,164,188668.1,74137.13,114530.97,15232.34,0.7248,123,239,1533.89,167,186,34,0.0807,0.1717,0.721,0.279,0.8448,0.264,0.3085,9,1,6800.67,0.1538
2025,9,2025-09-01,HJH,Khaled,326071.88,182,189244.87,93561.96,95682.9,13564.0,0.6885,122,170,1551.19,172,208,50,0.0717,0.1159,0.5182,0.4818,0.7737,0.2559,0.2467,10,4,20487.49,0.173
2025,9,2025-09-01,HJH,Mohamed,313318.63,164,217029.6,118583.49,98446.12,20423.93,0.7927,124,285,1750.24,167,204,38,0.0941,0.1898,0.4343,0.5657,0.5898,0.19,0.1936,15,0,6371.29,0.1414
2025,9,2025-09-01,HJH,Mahmoud,377097.78,206,323632.97,192456.79,131176.19,11678.61,0.7819,169,382,1914.99,192,235,47,0.0361,0.166,0.73,0.27,0.8585,0.2506,0.2696,13,4,23100.58,0.098
2025,9,2025-09-01,HJH,Maged,212682.98,111,149594.24,92881.39,56712.85,4095.13,0.7757,89,184,1680.83,113,126,32,0.0274,0.1655,0.5593,0.4407,0.6975,0.2763,0.282,4,6,18075.63,0.1522
2025,9,2025-09-01,HJH,Amany,190126.87,105,140045.97,85557.0,54488.97,7490.19,0.7928,97,247,1443.77,114,127,30,0.0535,0.133,0.6384,0.3616,0.4724,0.2178,0.204,7,6,33667.17,0.1004
2025,9,2025-09-01,HJH,Alaa,259608.81,136,202817.47,97628.07,105189.4,14880.4,0.7817,121,215,1676.18,147,164,50,0.0734,0.1212,0.6686,0.3314,0.357,0.2037,0.2379,5,1,10118.99,0.0815
2025,9,2025-09-01,HJH,Ola,240970.67,129,174326.65,88001.34,86325.31,11592.13,0.6376,86,184,2027.05,102,146,28,0.0665,0.2021,0.6861,0.3139,0.6238,0.2398,0.2737,11,2,22783.24,0.0928
2025,10,2025-10-01,ASH,Ahmed,183466.38,108,137525.91,47650.49,89875.42,4558.4,0.9245,101,188,1361.64,125,137,26,0.0331,0.0518,0.5642,0.4358,0.875,0.184,0.1782,5,6,36500.66,0.0905
2025,10,2025-10-01,ASH,Omar,148772.08,82,124175.63,44911.3,79264.34,4868.21,0.8976,72,148,1724.66,84,103,17,0.0392,0.1423,0.5251,0.4749,0.5684,0.2627,0.2357,4,6,55675.49,0.1069
2025,10,2025-10-01,ASH,Youssef,239830.09,135,177740.51,60535.14,117205.38,13449.73,0.7613,108,130,1645.75,135,159,24,0.0757,0.0686,0.6296,0.3704,0.6141,0.2703,0.2325,13,5,39793.02,0.1055
2025,10,2025-10-01,ASH,Aly,201989.31,116,142739.29,86341.18,56398.11,6346.63,0.666,77,172,1853.76,93,133,19,0.0445,0.0793,0.7158,0.2842,0.4701,0.1912,0.208,29,2,15233.45,0.1012
2025,10,2025-10-01,ASH,Khaled,342494.45,185,284195.69,99347.41,184848.29,23510.01,0.76,140,242,2029.97,168,227,38,0.0827,0.2145,0.5443,0.4557,0.6851,0.1905,0.2171,17,5,37991.82,0.0822
2025,10,2025-10-01,ASH,Mohamed,291488.78,173,168932.74,100575.29,68357.45,10163.59,0.5672,117,140,1443.87,145,206,44,0.0602,0.1088,0.7794,0.2206,0.4708,0.3179,0.2821,35,3,25973.53,0.0583
2025,10,2025-10-01,ASH,Mahmoud,317211.8,171,203029.51,82661.12,120368.38,17004.59,0.7406,132,307,1538.1,160,216,32,0.0838,0.1929,0.5069,0.4931,0.4567,0.3452,0.3095,25,6,52881.27,0.1231
2025,10,2025-10-01,ASH,Maged,255812.11,146,144835.11,67481.0,77354.11,7498.75,0.6618,99,216,1462.98,125,183,26,0.0518,0.1397,0.5768,0.4232,0.3913,0.1625,0.1823,25,1,15243.98,0.1444
2025,10,2025-10-01,ASH,Amany,168869.94,101,125290.41,70330.59,54959.82,10896.7,0.55,61,130,2053.94,84,119,17,0.087,0.1416,0.4995,0.5005,0.5731,0.2354,0.2173,10,6,34684.6,0.1604
2025,10,2025-10-01,ASH,Alaa,173578.54,93,106124.74,63230.44,42894.29,2123.91,0.7637,79,123,1343.35,96,116,21,0.02,0.1265,0.7374,0.2626,0.4243,0.323,0.2894,6,3,14583.97,0.0859
2025,10,2025-10-01,ASH,Ola,222988.98,128,181864.83,95322.74,86542.09,11205.02,0.6122,91,153,1998.51,109,150,20,0.0616,0.2045,0.5552,0.4448,0.8168,0.2564,0.2899,11,1,16036.18,0.1238
2025,10,2025-10-01,SMH,Ahmed,215287.68,138,114571.99,47173.63,67398.36,10596.02,0.7485,101,167,1134.38,130,172,40,0.0925,0.1014,0.6178,0.3822,0.605,0.2191,0.1889,15,0,4830.02,0.1765
2025,10,2025-10-01,SMH,Omar,135587.8,91,83871.18,44170.66,39700.52,2586.41,0.5518,55,122,1524.93,75,109,11,0.0308,0.2072,0.6318,0.3682,0.6288,0.263,0.2346,12,1,9690.36,0.1703
2025,10,2025-10-01,SMH,Youssef,112462.51,76,88245.44,42396.22,45849.23,3963.82,0.7128,65,136,1357.62,79,97,13,0.0449,0.2072,0.593,0.407,0.4789,0.2124,0.2099,7,0,1871.65,0.0871
2025,10,2025-10-01,SMH,Aly,170334.27,123,154070.85,96199.78,57871.07,10586.37,0.776,97,116,1588.36,115,148,24,0.0687,0.1123,0.539,0.461,0.5907,0.175,0.1685,19,0,5900.25,0.1321
2025,10,2025-10-01,SMH,Khaled,216397.08,157,221375.95,130802.65,90573.3,3909.33,0.7298,132,169,1677.09,151,181,25,0.0177,0.2701,0.5754,0.4246,0.5277,0.3094,0.2635,21,0,11523.21,0.0818
2025,10,2025-10-01,SMH,Mohamed,140908.68,98,73391.35,37802.19,35589.15,2604.48,0.6816,66,151,1111.99,90,125,20,0.0355,0.0446,0.7739,0.2261,0.563,0.2552,0.3029,21,1,10582.25,0.1463
2025,10,2025-10-01,SMH,Mahmoud,171120.84,118,88179.94,37970.55,50209.39,5943.43,0.55,75,192,1175.73,104,151,25,0.0674,0.1873,0.4367,0.5633,0.39,0.2434,0.2813,18,1,9035.88,0.1789
2025,10,2025-10-01,SMH,Maged,186790.05,131,142850.88,85389.56,57461.32,11655.53,0.6369,90,230,1587.23,108,151,22,0.0816,0.0703,0.5295,0.4705,0.6153,0.231,0.2077,23,3,27592.81,0.0736
2025,10,2025-10-01,SMH,Amany,195890.43,134,160772.42,73552.86,87219.56,8248.49,0.7716,104,232,1545.89,131,164,34,0.0513,0.2481,0.5073,0.4927,0.7008,0.2558,0.248,11,3,26688.21,0.1058
2025,10,2025-10-01,SMH,Alaa,187509.46,135,126417.84,48210.14,78207.69,6830.86,0.7334,94,241,1344.87,112,160,38,0.054,0.1287,0.5087,0.4913,0.689,0.1972,0.1697,21,0,8228.23,0.1395
2025,10,2025-10-01,SMH,Ola,167210.25,117,100596.28,50730.17,49866.12,7662.89,0.6299,79,134,1273.37,95,131,20,0.0762,0.096,0.495,0.505,0.6577,0.3154,0.2703,11,5,44423.79,0.1026
2025,10,2025-10-01,HJH,Ahmed,295926.5,163,260187.49,135785.37,124402.12,6052.12,0.7467,129,319,2016.96,157,183,28,0.0233,0.1498,0.6522,0.3478,0.845,0.3387,0.3121,13,1,8207.93,0.07
2025,10,2025-10-01,HJH,Omar,302210.53,161,216245.43,138694.57,77550.86,12557.8,0.6184,111,198,1948.16,138,185,32,0.0581,0.1933,0.6417,0.3583,0.7486,0.3108,0.2814,13,0,3561.93,0.1213
2025,10,2025-10-01,HJH,Youssef,281709.04,148,214600.25,133230.94,81369.31,6793.72,0.629,109,230,1968.81,128,183,21,0.0317,0.2059,0.699,0.301,0.7598,0.2715,0.3109,30,6,47355.2,0.1012
2025,10,2025-10-01,HJH,Aly,301502.61,163,167533.7,101609.37,65924.33,13017.43,0.6334,106,166,1580.51,141,206,26,0.0777,0.2256,0.5629,0.4371,0.5214,0.1666,0.2045,35,6,49910.02,0.1665
2025,10,2025-10-01,HJH,Khaled,404412.92,210,257254.44,128163.36,129091.08,20457.4,0.6372,136,318,1891.58,181,242,34,0.0795,0.0917,0.7154,0.2846,0.489,0.2322,0.2954,35,1,24527.37,0.1476
2025,10,2025-10-01,HJH,Mohamed,316312.96,165,273314.73,175347.88,97966.85,8876.19,0.6594,124,218,2204.15,163,192,25,0.0325,0.0652,0.5603,0.4397,0.44,0.2877,0.2856,8,6,47131.59,0.1237
2025,10,2025-10-01,HJH,Mahmoud,301531.51,150,227107.97,74768.32,152339.65,11024.04,0.8949,142,206,1599.35,159,187,52,0.0485,0.2697,0.5185,0.4815,0.7711,0.2299,0.205,14,5,27317.0,0.0544
2025,10,2025-10-01,HJH,Maged,169088.22,95,134032.48,63041.74,70990.74,5044.19,0.8651,83,106,1614.85,106,120,26,0.0376,0.1978,0.6978,0.3022,0.3752,0.2423,0.2098,4,0,1496.59,0.1142
2025,10,2025-10-01,HJH,Amany,308820.49,160,172901.56,57335.99,115565.57,6002.42,0.6432,120,234,1440.85,160,181,49,0.0347,0.2247,0.5128,0.4872,0.8245,0.2743,0.3095,7,1,10354.15,0.1704
2025,10,2025-10-01,HJH,Alaa,210897.19,117,117810.06,44023.26,73786.8,10445.33,0.6208,79,203,1491.27,92,132,15,0.0887,0.2289,0.4556,0.5444,0.722,0.1691,0.1738,14,1,9808.79,0.058
2025,10,2025-10-01,HJH,Ola,317715.91,157,235139.63,100928.45,134211.18,13323.1,0.7208,110,150,2137.63,152,202,22,0.0567,0.0621,0.4677,0.5323,0.6328,0.262,0.2962,15,3,28925.97,0.1602
2025,11,2025-11-01,ASH,Ahmed,277135.78,165,205740.3,75329.45,130410.85,12206.29,0.8306,128,218,1607.35,150,206,24,0.0593,0.1929,0.5286,0.4714,0.8644,0.2441,0.2652,35,2,21444.45,0.1067
2025,11,2025-11-01,ASH,Omar,160584.37,89,126634.65,73210.99,53423.66,6289.61,0.7023,63,95,2010.07,87,114,17,0.0497,0.1376,0.5112,0.4888,0.5325,0.1672,0.1868,16,3,32253.01,0.164
2025,11,2025-11-01,ASH,Youssef,170186.64,93,131341.65,65150.74,66190.9,4869.28,0.6687,65,151,2020.64,79,111,25,0.0371,0.1422,0.6376,0.3624,0.6185,0.3232,0.3171,23,0,11132.03,0.0972
2025,11,2025-11-01,ASH,Aly,265589.62,149,254988.65,148222.77,106765.89,21908.88,0.8877,127,319,2007.78,154,182,28,0.0859,0.1932,0.4511,0.5489,0.4327,0.2454,0.2247,12,2,9754.13,0.0943
2025,11,2025-11-01,ASH,Khaled,189670.9,114,139476.82,78027.53,61449.3,11224.11,0.6433,77,184,1811.39,103,130,31,0.0805,0.141,0.4848,0.5152,0.3715,0.2585,0.2721,17,0,7769.42,0.1362
2025,11,2025-11-01,ASH,Mohamed,244222.86,144,221211.51,136466.29,84745.22,11666.03,0.6898,115,297,1923.58,141,182,34,0.0527,0.0667,0.5464,0.4536,0.7702,0.1585,0.1858,21,1,8559.83,0.1279
2025,11,2025-11-01,ASH,Mahmoud,192068.22,115,147910.91,66563.08,81347.83,5448.09,0.6713,93,179,1590.44,109,136,33,0.0368,0.1043,0.6379,0.3621,0.4114,0.242,0.2197,16,1,6995.52,0.1112
2025,11,2025-11-01,ASH,Maged,269305.24,159,176132.15,69954.87,106177.28,14275.75,0.7935,123,222,1431.97,142,189,35,0.0811,0.0682,0.6721,0.3279,0.7024,0.3132,0.313,12,6,35599.5,0.0914
2025,11,2025-11-01,ASH,Amany,218844.99,116,135766.32,75358.39,60407.93,4671.28,0.7025,97,237,1399.65,119,132,25,0.0344,0.2222,0.7032,0.2968,0.6206,0.3564,0.305,4,3,19992.56,0.0522
2025,11,2025-11-01,ASH,Alaa,200725.14,117,162195.16,69344.2,92850.96,7435.36,0.782,90,128,1802.17,112,132,26,0.0458,0.2591,0.6513,0.3487,0.8631,0.2282,0.2678,10,6,21652.65,0.1317
2025,11,2025-11-01,ASH,Ola,205705.56,117,197797.91,69570.74,128227.17,12076.89,0.7563,98,177,2018.35,117,134,25,0.0611,0.1176,0.544,0.456,0.6113,0.2212,0.2195,10,0,3131.05,0.1307
2025,11,2025-11-01,SMH,Ahmed,223432.95,144,196525.87,124574.44,71951.43,11120.56,0.9711,136,346,1445.04,158,177,38,0.0566,0.1305,0.682,0.318,0.5559,0.1951,0.2273,9,2,14004.86,0.0501
2025,11,2025-11-01,SMH,Omar,121103.69,78,83917.06,39034.38,44882.69,1652.07,0.7257,62,154,1353.5,74,96,20,0.0197,0.1629,0.49,0.51,0.7331,0.2126,0.2586,12,3,15887.98,0.0687
2025,11,2025-11-01,SMH,Youssef,217745.12,153,183596.25,87135.47,96460.78,4822.54,0.6653,115,266,1596.49,156,178,26,0.0263,0.1629,0.696,0.304,0.4952,0.1877,0.2327,6,2,12649.49,0.1618
2025,11,2025-11-01,SMH,Aly,149475.31,106,147206.05,67267.79,79938.26,8084.41,0.8845,91,166,1617.65,112,136,16,0.0549,0.1066,0.5528,0.4472,0.3826,0.2702,0.3195,13,4,36184.23,0.0926
2025,11,2025-11-01,SMH,Khaled,176131.25,124,128462.75,49144.46,79318.29,4799.72,0.7672,90,147,1427.36,113,148,19,0.0374,0.1444,0.4862,0.5138,0.8173,0.2046,0.2588,11,3,15183.61,0.171
2025,11,2025-11-01,SMH,Mohamed,151046.47,100,151802.66,89813.28,61989.38,9446.26,0.9591,91,167,1668.16,111,127,24,0.0622,0.0904,0.729,0.271,0.7921,0.2667,0.2234,10,6,18592.58,0.0534
2025,11,2025-11-01,SMH,Mahmoud,170595.3,117,152237.58,98573.12,53664.46,10460.85,0.6761,95,217,1602.5,120,147,30,0.0687,0.1943,0.4962,0.5038,0.6781,0.231,0.2383,14,0,1926.12,0.115
2025,11,2025-11-01,SMH,Maged,197493.01,138,166353.26,87457.05,78896.2,9046.02,0.7118,103,142,1615.08,131,160,27,0.0544,0.2728,0.5313,0.4687,0.7354,0.2602,0.2527,20,1,12011.32,0.0944
2025,11,2025-11-01,SMH,Amany,182049.5,117,143619.03,62503.93,81115.1,8295.14,0.61,85,128,1689.64,119,140,22,0.0578,0.1095,0.6842,0.3158,0.7941,0.2546,0.231,6,2,19061.31,0.1771
2025,11,2025-11-01,SMH,Alaa,185426.33,127,171380.82,87196.9,84183.92,3371.59,0.6887,101,215,1696.84,126,153,29,0.0197,0.2551,0.5705,0.4295,0.4163,0.2346,0.2854,7,5,36039.41,0.1686
2025,11,2025-11-01,SMH,Ola,117597.29,80,81191.77,50919.29,30272.49,4771.44,0.9152,69,87,1176.69,78,101,12,0.0588,0.191,0.592,0.408,0.5766,0.1733,0.2136,8,3,11557.77,0.0596
2025,11,2025-11-01,HJH,Ahmed,263137.07,131,160870.04,77351.55,83518.5,3491.37,0.6691,98,187,1641.53,110,158,21,0.0217,0.1148,0.4278,0.5722,0.3653,0.2666,0.2794,20,1,13597.99,0.0679
2025,11,2025-11-01,HJH,Omar,314281.24,165,192984.39,103495.35,89489.04,8763.02,0.7063,119,175,1621.72,138,193,25,0.0454,0.1549,0.7672,0.2328,0.7282,0.1848,0.1765,19,5,33964.7,0.0816
2025,11,2025-11-01,HJH,Youssef,209823.28,105,133164.51,82234.49,50930.02,10674.73,0.9016,92,176,1447.44,115,130,20,0.0802,0.1427,0.5254,0.4746,0.5785,0.3417,0.2985,10,2,7549.65,0.0943
2025,11,2025-11-01,HJH,Aly,241552.85,124,226874.56,110857.04,116017.51,9102.49,0.868,106,269,2140.33,130,142,34,0.0401,0.2746,0.5137,0.4863,0.5839,0.1949,0.207,3,6,47297.55,0.0911
2025,11,2025-11-01,HJH,Khaled,297802.77,155,210036.99,107878.99,102158.0,8644.97,0.9155,148,203,1419.17,172,196,38,0.0412,0.0664,0.7146,0.2854,0.3787,0.1835,0.2275,11,3,23368.46,0.0528
2025,11,2025-11-01,HJH,Mohamed,251922.13,139,185619.88,78704.89,106914.99,4729.45,0.7143,117,235,1586.49,147,172,33,0.0255,0.2278,0.5536,0.4464,0.3523,0.1539,0.1836,17,3,26625.57,0.1413
2025,11,2025-11-01,HJH,Mahmoud,409511.5,226,298272.52,138043.97,160228.55,7247.24,0.6973,165,275,1807.71,215,257,57,0.0243,0.0525,0.4287,0.5713,0.472,0.2089,0.2578,16,4,37404.49,0.1409
2025,11,2025-11-01,HJH,Maged,206719.61,112,190879.9,65713.57,125166.32,3840.98,0.9179,97,235,1967.83,112,130,28,0.0201,0.2238,0.5803,0.4197,0.5596,0.1911,0.2251,5,6,48502.79,0.0751
2025,11,2025-11-01,HJH,Amany,295296.08,165,252928.28,162144.23,90784.05,21764.28,0.7362,122,296,2073.18,134,185,30,0.086,0.2603,0.4655,0.5345,0.7831,0.3238,0.2837,17,6,34187.77,0.0647
2025,11,2025-11-01,HJH,Alaa,307875.58,157,307211.43,144916.26,162295.17,20291.62,0.8929,140,198,2194.37,155,190,38,0.0661,0.2444,0.6504,0.3496,0.4842,0.353,0.3068,24,4,25668.79,0.053
2025,11,2025-11-01,HJH,Ola,277925.08,141,267514.5,161033.42,106481.08,6015.47,0.8706,127,159,2106.41,148,165,29,0.0225,0.052,0.6551,0.3449,0.8217,0.1279,0.1601,7,3,12192.63,0.0864
2025,12,2025-12-01,ASH,Ahmed,316735.16,176,182198.19,61209.96,120988.22,13771.74,0.7699,134,261,1359.69,172,203,33,0.0756,0.1931,0.4421,0.5579,0.3826,0.1802,0.1987,13,4,23531.47,0.1663
2025,12,2025-12-01,ASH,Omar,206790.35,116,114378.27,62633.87,51744.4,3519.05,0.6521,77,147,1485.43,103,142,14,0.0308,0.2613,0.6059,0.3941,0.5184,0.164,0.2051,26,3,21669.89,0.1325
2025,12,2025-12-01,ASH,Youssef,297817.93,164,167419.89,75325.21,92094.68,5246.35,0.6296,103,217,1625.44,130,190,29,0.0313,0.0656,0.6057,0.3943,0.5563,0.3115,0.317,27,0,9080.44,0.1655
2025,12,2025-12-01,ASH,Aly,222438.57,133,151612.86,77843.85,73769.0,6165.76,0.6407,103,151,1471.97,125,160,42,0.0407,0.1687,0.555,0.445,0.4855,0.2052,0.263,14,2,13199.45,0.1253
2025,12,2025-12-01,ASH,Khaled,253357.65,149,196039.33,78188.74,117850.59,9216.67,0.6384,111,222,1766.12,138,187,32,0.047,0.2264,0.5935,0.4065,0.6466,0.1533,0.1706,32,3,27761.41,0.1737
2025,12,2025-12-01,ASH,Mohamed,251667.42,142,134933.91,78600.65,56333.26,7194.57,0.55,79,110,1708.02,108,160,25,0.0533,0.2347,0.4999,0.5001,0.5178,0.2922,0.2621,31,1,21321.59,0.1637
2025,12,2025-12-01,ASH,Mahmoud,291267.89,175,266361.37,101217.09,165144.28,23516.46,0.933,154,182,1729.62,177,196,32,0.0883,0.2133,0.4229,0.5771,0.592,0.2926,0.2926,11,1,14273.37,0.1054
2025,12,2025-12-01,ASH,Maged,241194.92,132,192835.73,106730.43,86105.3,10308.71,0.7349,102,137,1890.55,127,162,27,0.0535,0.0403,0.6369,0.3631,0.3546,0.249,0.3052,9,1,9797.49,0.1471
2025,12,2025-12-01,ASH,Amany,226641.87,122,119852.33,48681.19,71171.14,8147.23,0.7763,88,188,1361.96,109,146,17,0.068,0.1886,0.7541,0.2459,0.7273,0.1836,0.2284,19,5,32627.56,0.0877
2025,12,2025-12-01,ASH,Alaa,286427.1,157,201731.87,128416.79,73315.08,11482.82,0.6958,124,281,1626.87,152,185,30,0.0569,0.1038,0.4263,0.5737,0.7281,0.216,0.1844,22,1,15445.82,0.0955
2025,12,2025-12-01,ASH,Ola,311489.71,169,175121.87,65413.23,109708.64,6043.49,0.6974,120,304,1459.35,152,199,21,0.0345,0.0451,0.6696,0.3304,0.6035,0.1537,0.1989,14,3,27748.67,0.1514
2025,12,2025-12-01,SMH,Ahmed,160411.93,110,108100.07,44978.61,63121.46,1887.25,0.7155,95,125,1137.9,111,124,26,0.0175,0.1745,0.6784,0.3216,0.7048,0.3422,0.2952,7,6,39169.54,0.0927
2025,12,2025-12-01,SMH,Omar,133924.38,90,116984.12,52872.07,64112.05,6172.02,0.6656,71,119,1647.66,86,114,17,0.0528,0.0982,0.7426,0.2574,0.6178,0.234,0.2261,18,5,48409.37,0.116
2025,12,2025-12-01,SMH,Youssef,119396.73,85,98007.14,42442.79,55564.35,5535.03,0.8795,83,156,1180.81,91,103,25,0.0565,0.1033,0.74,0.26,0.8279,0.3099,0.3182,3,0,316.28,0.0619
2025,12,2025-12-01,SMH,Aly,201385.61,146,147004.18,63217.96,83786.23,3216.65,0.7244,128,271,1148.47,149,178,46,0.0219,0.1072,0.7166,0.2834,0.6126,0.2103,0.1783,10,0,3077.21,0.0684
2025,12,2025-12-01,SMH,Khaled,192471.25,124,132755.48,60081.15,72674.33,10613.25,0.7344,108,227,1229.22,131,143,20,0.0799,0.2134,0.6322,0.3678,0.629,0.2184,0.2552,6,4,13560.01,0.0916
2025,12,2025-12-01,SMH,Mohamed,190282.72,133,175306.59,100606.43,74700.16,7329.26,0.8124,103,198,1702.01,136,154,33,0.0418,0.0831,0.6659,0.3341,0.6795,0.2294,0.1968,10,5,30226.42,0.1191
2025,12,2025-12-01,SMH,Mahmoud,172552.94,123,156656.22,59912.3,96743.93,10310.35,0.862,111,232,1411.32,134,155,29,0.0658,0.2762,0.694,0.306,0.5106,0.2483,0.2334,7,3,27128.49,0.1012
